time_s,ecg_mv
16.498,0.36179995330697073
16.5,0.36522232018352163
16.502,0.36818421131581
16.504,0.3706740618643418
16.506,0.37268074239837395
16.508,0.3741935588959475
16.51,0.37520225178769945
16.512,0.37569697656156054
16.514,0.3756683046344123
16.516,0.37510724205016843
16.518,0.37400523026150656
16.52,0.37235414612987294
16.522,0.3701441851267716
16.524,0.36730925372886924
16.526,0.363847353381433
16.528,0.3597939717501226
16.53,0.35518393865806247
16.532,0.3500514260858749
16.534,0.3444299481716326
16.536,0.33835236121087875
16.538,0.33185086365665994
16.54,0.3249569961194677
16.542,0.31770164136726353
16.544,0.31011502432551885
16.546,0.3022267120771443
16.548,0.29406561386251995
16.55,0.28565998107954177
16.552,0.27703740728353826
16.554,0.2682248281873092
16.556,0.2592481174298167
16.558,0.2501306667924204
16.56,0.2408946959741865
16.562,0.23156176680209106
16.564,0.22215278326063204
16.566,0.2126879914917324
16.568,0.2031869797947877
16.57,0.1936686786267178
16.572,0.1841513606018655
16.574,0.17465264049204737
16.576,0.16518947522660382
16.578,0.15577816389229837
16.58,0.14643434773336797
16.582,0.13717301015157382
16.584,0.1280084767060999
16.586,0.11895441511360436
16.588,0.11002383524826825
16.59,0.10122908914169669
16.592,0.09258187098298425
16.594,0.08409321711868459
16.596,0.07577350605287084
16.598,0.06763245844704312
16.6,0.05967913712017639
16.602,0.05192194704876239
16.604,0.044368635366723565
16.606,0.03702629136545496
16.608,0.029901346493868327
16.61,0.022999574358306574
16.612,0.016326090722587734
16.614,0.009885353508041147
16.616,0.00368116279343152
16.618,-0.0022833391850007757
16.62,-0.008005668033508221
16.622,-0.013483997200904844
16.624,-0.01871715797851843
16.626,-0.023704639500213277
16.628,-0.0284465887423511
16.63,-0.03294381052384937
16.632,-0.037197767506150024
16.634,-0.04121058019319697
16.636,-0.044983718703244434
16.638,-0.048519068768362955
16.64,-0.05182606594393554
16.642,-0.05491447341403445
16.644,-0.05779388402234452
16.646,-0.06047372027214728
16.648,-0.06296323432635564
16.65,-0.06527150800749058
16.652,-0.06740745279769225
16.654,-0.06937980983870069
16.656,-0.07119702702679948
16.658,-0.0728664617750924
16.66,-0.07439488408354052
16.662,-0.07578889154240546
16.664,-0.0770549114015619
16.666,-0.07819920057049033
16.668,-0.07922784561829382
16.67,-0.08014676277368835
16.672,-0.08096169792499791
16.674,-0.08167822662016684
16.676,-0.08230175406675297
16.678,-0.08283751513192303
16.68,-0.08329057434246323
16.682,-0.08366582588477178
16.684,-0.08396799360486164
16.686,-0.08420163100835777
16.688,-0.08437112126050104
16.69,-0.08448067718614642
16.692,-0.0845343412697614
16.694,-0.084535985655429
16.696,-0.08448931214684595
16.698,-0.08439785220732204
16.7,-0.0842649669597823
16.702,-0.08409384718676502
16.704,-0.0838875133304231
16.706,-0.0836488154925232
16.708,-0.08338043343444536
16.71,-0.08308487657718498
16.712,-0.0827644861030673
16.714,-0.082421446019157
16.716,-0.08205777507883234
16.718,-0.08167532170601302
16.72,-0.08127576398423098
16.722,-0.08086060965663176
16.724,-0.0804311961259774
16.726,-0.07998869045464149
16.728,-0.07953408936461176
16.73,-0.07906821923749227
16.732,-0.07859173611449907
16.734,-0.07810512569646186
16.736,-0.07760870334382666
16.738,-0.07710261407665138
16.74,-0.07658683257460808
16.742,-0.0760598036392643
16.744,-0.07551956343532804
16.746,-0.07496725154005049
16.748,-0.0744039877430894
16.75,-0.07383080635427298
16.752,-0.07324865620359503
16.754,-0.07265840064121759
16.756,-0.07206084245750025
16.758,-0.07145702824855918
16.76,-0.07084815202058889
16.762,-0.07023532721289161
16.764,-0.06961958178493477
16.766,-0.06900185821635368
16.768,-0.06838301350695483
16.77,-0.06776381917671019
16.772,-0.06714496126575963
16.774,-0.06652704033441396
16.776,-0.06591057146314913
16.778,-0.06529598425261042
16.78,-0.06468362282361047
16.782,-0.06407374581713246
16.784,-0.06346652639432518
16.786,-0.06286205223650514
16.788,-0.062260325545160256
16.79,-0.06166126304194339
16.792,-0.06106469596867596
16.794,-0.06047037008734997
16.796,-0.05987794568012265
16.798,-0.05928699754931965
16.8,-0.058697015017437446
16.802,-0.05810740192713777
16.804,-0.0575174766412509
16.806,-0.05692647204277702
16.808,-0.05633353553488263
16.81,-0.05573772904090295
16.812,-0.05513802900434041
16.814,-0.05453332638886843
16.816,-0.053922426678325405
16.818,-0.053304049876718454
16.82,-0.052676830508224894
16.822,-0.052039317617188136
16.824,-0.05138997476811923
16.826,-0.0507271800457002
16.828,-0.05004922605477845
16.83,-0.0493543199203694
16.832,-0.048640583287660084
16.834,-0.04790605232200168
16.836,-0.04714867770891402
16.838,-0.046366324654088555
16.84,-0.04555677288338114
16.842,-0.04471771664281725
16.844,-0.04384676469858827
16.846,-0.042952136322617386
16.848,-0.04203660297492518
16.85,-0.04108132011286069
16.852,-0.04006781560550472
16.854,-0.0389781422356826
16.856,-0.03779486950321062
16.858,-0.036500871881705796
16.86,-0.035079309806282676
16.862,-0.033513856618392755
16.864,-0.031788710573245275
16.866,-0.02988859483979227
16.868,-0.027798757500734357
16.87,-0.025504971552533937
16.872,-0.022993534905392337
16.874,-0.020251270383264457
16.876,-0.017265525723850168
16.878,-0.014024173578615691
16.88,-0.010515611512761317
16.882,-0.006728762005235811
16.884,-0.0026530724487587986
16.886,0.0017214848502201331
16.888,0.006404412671503429
16.89,0.011404688881117802
16.892,0.016730766431364563
16.894,0.02239057336079748
16.896,0.0283915127941893
16.898,0.03474046294259274
16.9,0.041443777103300494
16.902,0.048507283659867846
16.904,0.05593628608206183
16.906,0.06373556292593718
16.908,0.07191507887536079
16.91,0.08053488865808214
16.912,0.08955320114108341
16.914,0.0988990031587215
16.916,0.10850323998961894
16.918,0.11829877368183916
16.92,0.12822037623266797
16.922,0.13820472958855848
16.924,0.14819042564523785
16.926,0.15811796624765442
16.928,0.16792976318992356
16.93,0.17757013821543538
16.932,0.18698532301678253
16.934,0.19612345923579486
16.936,0.20493459846347428
16.938,0.21337070224009252
16.94,0.22138564205514005
16.942,0.22893519934728476
16.944,0.23597706550445965
16.946,0.242470841863814
16.948,0.2483780397116845
16.95,0.25366208028366344
16.952,0.25828829476455945
16.954,0.2622239242883785
16.956,0.2654381168976407
16.958,0.2679017033891908
16.96,0.26958704388582916
16.962,0.27046837214812414
16.964,0.2705218318858599
16.966,0.2697254767580381
16.968,0.26805927037288796
16.97,0.26550508628785524
16.972,0.2620242483713805
16.974,0.257601333493067
16.976,0.25232553402337016
16.978,0.24628655097511085
16.98,0.23957068182973792
16.982,0.23226082053726266
16.984,0.2244364575162868
16.986,0.21617367965404907
16.988,0.20754517030634115
16.99,0.19862020929754617
16.992,0.18946467292069102
16.994,0.18014103393734837
16.996,0.1707083615777018
16.998,0.16122232154051203
17.0,0.15173517599318595
17.002,0.1422957835716731
17.004,0.13294959938051823
17.006,0.12373867499291175
17.008,0.11470165845058691
17.01,0.10587379426387325
17.012,0.09728692341174242
17.014,0.08896948334171291
17.016,0.08094650796989881
17.018,0.07323962768105265
17.02,0.0658670693284777
17.022,0.05884365623407393
17.024,0.05218080818837364
17.026,0.04588654145046573
17.028,0.039965468748045976
17.03,0.03441879927739576
17.032,0.0292443387034199
17.034,0.024436489159587696
17.036,0.019986249247965986
17.038,0.01588121403923953
17.04,0.012105575072663556
17.042,0.00864012035608968
17.044,0.005462234365983128
17.046,0.002545898047384341
17.048,-0.00013831118607016135
17.05,-0.0023056878019352333
17.052,-0.003484500719422138
17.054,-0.004170372080161272
17.056,-0.004838518212140171
17.058,-0.005901341926519558
17.06,-0.007708217588815689
17.062,-0.010545780480794763
17.064,-0.014637983253608215
17.066,-0.02014609592782294
17.068,-0.027168705893417106
17.07,-0.03574171790973149
17.072,-0.04583835410554471
17.074,-0.05736915397904729
17.076,-0.07018197439776844
17.078,-0.08406198959869918
17.08,-0.0987316911882394
17.082,-0.11385088814211168
17.084,-0.12901670680551766
17.086,-0.1437635908930607
17.088,-0.15756330148866732
17.09,-0.16982491704574498
17.092,-0.1798948333870764
17.094,-0.18705801959470558
17.096,-0.19103809758522183
17.098,-0.19051426209781674
17.1,-0.18358579179826431
17.102,-0.16869340740863317
17.104,-0.1446192717072164
17.106,-0.1104869895284958
17.108,-0.06576160776339704
17.11,-0.010249615358926706
17.112,0.055901056681731294
17.114,0.1322010335495397
17.116,0.21781946226010693
17.118,0.31158401380061823
17.12,0.41198091578220897
17.122,0.5171549537602566
17.124,0.6249094712337262
17.126,0.7327063696455199
17.128,0.8377071105445688
17.13,0.9358798513771389
17.132,1.022360105051227
17.134,1.0931126818943144
17.136,1.1449966342804738
17.138,1.1757652566297592
17.14,1.184066085408193
17.142,1.1694408991280925
17.144,1.132325718347731
17.146,1.0740508056717117
17.148,0.9968406657505696
17.15,0.9038140452808245
17.152,0.7989839330056184
17.154,0.6868486326846938
17.156,0.5706931387736857
17.158,0.4539023504088008
17.16,0.3395174245954638
17.162,0.2301576359402454
17.164,0.1280204200354412
17.166,0.03488137346009513
17.168,-0.04790574622109334
17.17,-0.1194090204571426
17.172,-0.17911836971049075
17.174,-0.2269455534577581
17.176,-0.26322417018927297
17.178,-0.28870965740897103
17.18,-0.3041151087406351
17.182,-0.30948850728436295
17.184,-0.3064587723592596
17.186,-0.296657742994556
17.188,-0.28158223353463124
17.19,-0.26259403363898576
17.192,-0.2409199082823861
17.194,-0.2176515977546579
17.196,-0.19374581766077517
17.198,-0.17002425892100004
17.2,-0.1471735877706259
17.202,-0.12574544576011173
17.204,-0.10615644975518942
17.206,-0.08868819193663478
17.208,-0.0734872398003968
17.21,-0.06056513615766444
17.212,-0.04979839913470225
17.214,-0.040854896776755315
17.216,-0.03312541135170507
17.218,-0.026439320287621096
17.22,-0.020685684213073822
17.222,-0.015758395052587554
17.224,-0.011556176026658059
17.226,-0.007982581651700958
17.228,-0.004945997740082262
17.23,-0.0023596414001307445
17.232,-0.00014156103610464023
17.234,0.001785363651788685
17.236,0.003493421667385069
17.238,0.005050070718585019
17.24,0.006517937217341026
17.242,0.007954816279651344
17.244,0.009413671725576292
17.246,0.010942636079226065
17.248,0.012585010568768807
17.25,0.014379265126415942
17.252,0.01635903838844195
17.254,0.018553137695176136
17.256,0.02098553909098905
17.258,0.023675419130322596
17.26,0.02663734877732484
17.262,0.029881165311961076
17.264,0.03341187510753864
17.266,0.03722965324142103
17.268,0.04132984349500386
17.27,0.04570295835375731
17.272,0.050334679007206395
17.274,0.055205855348905195
17.276,0.06029250597648563
17.278,0.06556581819162509
17.28,0.0709921480000646
17.282,0.07653302011156937
17.284,0.08220250677780361
17.286,0.08809239034215
17.288,0.09420758325395967
17.29,0.10054949754140376
17.292,0.10711855733077505
17.294,0.11391419884645021
17.296,0.120934870410962
17.298,0.12817803244496456
17.3,0.13564015746719263
17.302,0.14331673009454043
17.304,0.15120224704202326
17.306,0.1592902171227342
17.308,0.1675731612479288
17.31,0.17604261242696803
17.312,0.18468911576734937
17.314,0.19350222847464357
17.316,0.20247052246904118
17.318,0.2115815978199222
17.32,0.22082207277808977
17.322,0.23017757770406994
17.324,0.23963275505650924
17.326,0.2491712593921244
17.328,0.2587757573658022
17.33,0.26842792773054985
17.332,0.2781084613374437
17.334,0.2877970611357311
17.336,0.29747244217277935
17.338,0.3071123315940253
17.34,0.31669346864307624
17.342,0.32619160466164326
17.344,0.33558150308957346
17.346,0.3448369394647847
17.348,0.35394484119607106
17.35,0.3629088601587837
17.352,0.3716969347962858
17.354,0.38027687744199595
17.356,0.3886180884278599
17.358,0.39669152047364653
17.36,0.4044692723330813
17.362,0.411924731740366
17.364,0.4190328687821672
17.366,0.42577024154371923
17.368,0.43211499610878185
17.37,0.438046866559611
17.372,0.4435471749770238
17.374,0.4485988314403542
17.376,0.45318633402747194
17.378,0.45729576881475253
17.38,0.46091480987712247
17.382,0.4640327192880336
17.384,0.4666403471194513
17.386,0.4687301314418852
17.388,0.4702960983243682
17.39,0.4713338618344566
17.392,0.4718406240382415
17.394,0.4718151750003389
17.396,0.47125789278389424
17.398,0.4701707434505808
17.4,0.46855728106059674
17.402,0.46642264767267827
17.404,0.4637735733440807
17.406,0.46061837613059003
17.408,0.4569669620865144
17.41,0.4528308252647094
17.412,0.4482230477165401
17.414,0.44315829949189595
17.416,0.4376528386392236
17.418,0.4317245112054699
17.42,0.42539275123610676
17.422,0.4186785807751704
17.424,0.4116034617040601
17.426,0.4041575039288744
17.428,0.39635547481489314
17.43,0.38822933542609755
17.432,0.37981014400267266
17.434,0.3711280559609778
17.436,0.3622123238936108
17.438,0.353091297569312
17.44,0.3437924239330116
17.442,0.3343422471058799
17.444,0.324766408385228
17.446,0.31508964624455654
17.448,0.305335796333609
17.45,0.2955277914782666
17.452,0.2856876616806013
17.454,0.27583653411892844
17.456,0.26599463314770005
17.458,0.256181297640511
17.46,0.24641539220496717
17.462,0.23671532434412648
17.464,0.22709861951417545
17.466,0.21758190034747427
17.468,0.2081808866526244
17.47,0.1989103954143668
17.472,0.18978434079363318
17.474,0.18081573412759544
17.476,0.17201668392956587
17.478,0.16339839588904914
17.48,0.15497117287178594
17.482,0.14674441491966117
17.484,0.1387266192507521
17.486,0.13092538025936806
17.488,0.12334738951596665
17.49,0.11599843576719712
17.492,0.10888340493593865
17.494,0.10200628012122052
17.496,0.09537014159827639
17.498,0.08897716681851943
17.5,0.08282863040958634
17.502,0.07692490417527063
17.504,0.0712665585589557
17.506,0.06587231335503162
17.508,0.06074278930929402
17.51,0.05586956397029497
17.512,0.05124436562815697
17.514,0.04685907331452129
17.516,0.04270571684144767
17.518,0.03877648559571053
17.52,0.035063739712743694
17.522,0.031559992823613305
17.524,0.02825790930094778
17.526,0.02515030425890301
17.528,0.022230143553185748
17.53,0.0194905437810432
17.532,0.016924772281281926
17.534,0.014526247134238727
17.536,0.01228853716179712
17.538,0.01020536192739658
17.54,0.008270591736010455
17.542,0.006478247634157903
17.544,0.004822501409912
17.546,0.0032976755928817714
17.548,0.0018982434542223654
17.55,0.0006188290066406581
17.552,-0.0005457929956182855
17.554,-0.0016006970567642234
17.556,-0.0025508069394559255
17.558,-0.0034009004303940486
17.56,-0.004155917478297896
17.562,-0.004821148468284355
17.564,-0.005401778103829118
17.566,-0.005902840346865642
17.568,-0.006329218417782391
17.57,-0.0066856447954203695
17.572,-0.006976701217077681
17.574,-0.007206818678507391
17.576,-0.007380277433915814
17.578,-0.007501206995966061
17.58,-0.007573586135775492
17.582,-0.0076012428829158665
17.584,-0.007587854525414805
17.586,-0.007536947609754631
17.588,-0.007451897940872296
17.59,-0.007335930582159882
17.592,-0.007192119855464241
17.594,-0.007023389341087843
17.596,-0.00683251187778783
17.598,-0.006622109562775959
17.6,-0.006394653751718559
17.602,-0.006152465058738539
17.604,-0.005897713356412279
17.606,-0.005632417775771002
17.608,-0.00535844670630254
17.61,-0.00507751779594808
17.612,-0.004791197951103859
17.614,-0.0045009033366225325
17.616,-0.004207899375810143
17.618,-0.003913300750427673
17.62,-0.003618071400692627
17.622,-0.003323024525275999
17.624,-0.0030288225813045397
17.626,-0.002735977284358983
17.628,-0.0024448496084764557
17.63,-0.002155649786147797
17.632,-0.0018684373083190722
17.634,-0.0015831053795826843
17.636,-0.001299098214735726
17.638,-0.0010175001555129994
17.64,-0.0007399991945893723
17.642,-0.00046818839647799065
17.644,-0.00020356589753068796
17.646,5.246509405952386e-05
17.648,0.0002985962982620001
17.65,0.0005336143632070356
17.652,0.0007564008651832418
17.654,0.0009659323086423782
17.656,0.0011612801261959224
17.658,0.001341611217460563
17.66,0.0015064002345532897
17.662,0.0016557527423100467
17.664,0.001789952289689355
17.666,0.0019093773538085678
17.668,0.0020145013399479102
17.67,0.002105892581547898
17.672,0.0021842143402078275
17.674,0.0022502248056899578
17.676,0.0023047770959165985
17.678,0.0023488192569698675
17.68,0.002383394263093931
17.682,0.0024096400166922372
17.684,0.0024287893483310365
17.686,0.002442170016734635
17.688,0.0024512047087899298
17.69,0.0024574110395446276
17.692,0.002462401552205064
17.694,0.002467883718140336
17.696,0.0024756599368803353
17.698,0.0024876275361132684
17.7,0.0025057787716911365
17.702,0.002532200827625052
17.704,0.002569075816086097
17.706,0.002618680777407377
17.708,0.0026833876800829454
17.71,0.002765663420765817
17.712,0.0028680698242706856
17.714,0.0029932636435738257
17.716,0.003143996559811904
17.718,0.0033231147999991536
17.72,0.0035335518586378577
17.722,0.0037714569305666704
17.724,0.004030933653367225
17.726,0.004327628939167794
17.728,0.004677704115694072
17.73,0.005097057710499157
17.732,0.005601325450969013
17.734,0.006205880264320689
17.736,0.006925832277596567
17.738,0.007776028817674607
17.74,0.008771054411262896
17.742,0.009925230784893439
17.744,0.011252616864935918
17.746,0.012767008777586976
17.748,0.014481939848877762
17.75,0.016410680604658775
17.752,0.018566238770621517
17.754,0.020961359272289176
17.756,0.023608524235000712
17.758,0.02651995298393932
17.76,0.0297075200511795
17.762,0.03318250254881513
17.764,0.036955829438283794
17.766,0.04103816688083003
17.768,0.04543991823750603
17.77,0.050171224069216175
17.772,0.05524196213669796
17.774,0.06066174740049046
17.776,0.0664399320209913
17.778,0.07258560535841889
17.78,0.07910759397283411
17.782,0.08601446162409238
17.784,0.09331471199847757
17.786,0.10106186339493124
17.788,0.10925019214995371
17.79,0.11781829866250465
17.792,0.12670586291452507
17.794,0.1358536444708864
17.796,0.1452034824794869
17.798,0.1546982956712053
17.8,0.16428208235984754
17.802,0.1738999204422501
17.804,0.18349796739822788
17.806,0.19302346029052353
17.808,0.2024247157649102
17.81,0.21165113005012248
17.812,0.22065317895788983
17.814,0.22938241788287272
17.816,0.23779148180275855
17.818,0.24583408527821188
17.82,0.25346502245283276
17.822,0.26064016705324417
17.824,0.26731647238904443
17.826,0.27345197135277527
17.828,0.27900577641999386
17.83,0.28393807964923207
17.832,0.2882101526819745
17.834,0.291784346742712
17.836,0.294624092638909
17.838,0.29669390076099467
17.84,0.29795936108239246
17.842,0.29838714315949927
17.844,0.29794499613168934
17.846,0.2966017487213189
17.848,0.294322119168834
17.85,0.29105415014731045
17.852,0.2868596140642131
17.854,0.2818220486223333
17.856,0.2760222338354616
17.858,0.2695381920284258
17.86,0.2624451982739976
17.862,0.25481584019860903
17.864,0.24671997671419457
17.866,0.23822470913442023
17.868,0.2293943810839555
17.87,0.22029057849852204
17.872,0.2109721296248
17.874,0.20149510502049015
17.876,0.19191281755428147
17.878,0.18227582240592005
17.88,0.17263191706610526
17.882,0.1630261413365421
17.884,0.1535007773299924
17.886,0.14409534947017155
17.888,0.13484662449180104
17.89,0.1257886114406574
17.892,0.11695256167347247
17.894,0.10836696885798475
17.896,0.10005756897298411
17.898,0.09204734030821972
17.9,0.08435650346444748
17.902,0.07700252135347027
17.904,0.07000009919805403
17.906,0.06336118453198464
17.908,0.05709496720004179
17.91,0.05120787935804464
17.912,0.04570359547278259
17.914,0.040583032322053895
17.916,0.035844348994688816
17.918,0.03148294689049552
17.92,0.027493674963669744
17.922,0.024168445125810213
17.924,0.021542637081144
17.926,0.019380323577250076
17.928,0.017463967889998898
17.93,0.015594423823526722
17.932,0.013590935710253308
17.934,0.011291138410872148
17.936,0.008551057314368789
17.938,0.005245108337995485
17.94,0.0012660979272787897
17.942,-0.003474776943953444
17.944,-0.009047928773615635
17.946,-0.015505379531349514
17.948,-0.022880760658481544
17.95,-0.031189313068094377
17.952,-0.0404278871449983
17.954,-0.05057494274567368
17.956,-0.06159054919837183
17.958,-0.07341638530307085
17.96,-0.08597574752585861
17.962,-0.09917363745155269
17.964,-0.11289672802836916
17.966,-0.12701330271609684
17.968,-0.14142731307390521
17.97,-0.15650744864616017
17.972,-0.17059648349606196
17.974,-0.18162736165859514
17.976,-0.18779292361649969
17.978,-0.18754590630015486
17.98,-0.1795989430876194
17.982,-0.16292456380463363
17.984,-0.1367551947245507
17.986,-0.10058315856854397
17.988,-0.054160674505331685
17.99,0.0025001418487658484
17.992,0.06912727842944416
17.994,0.1451888267250168
17.996,0.22989298177603304
17.998,0.32218804217553726
18.0,0.42076241006840204
18.002,0.5240445911523111
18.004,0.630203194677308
18.006,0.7371469334451929
18.008,0.8424683565154915
18.01,0.9421214670819216
18.012,1.03103400545375
18.014,1.1049553595181045
18.016,1.1605323525476408
18.018,1.1953092432003614
18.02,1.2077277255202166
18.022,1.1971269289366284
18.024,1.1637434182647266
18.026,1.1087111937052356
18.028,1.0340616908445053
18.03,0.9427237806543397
18.032,0.838523769492678
18.034,0.7261809061482105
18.036,0.6099853141376332
18.038,0.4931560614916467
18.04,0.3788240570440424
18.042,0.26968112087045637
18.044,0.16797998428893526
18.046,0.07553428985876452
18.048,-0.006281408618876903
18.05,-0.07653164610055199
18.052,-0.13472004630144113
18.054,-0.18078932169481085
18.056,-0.21512127351186336
18.058,-0.23853679174222595
18.06,-0.2518265122339867
18.062,-0.2551948431755972
18.064,-0.25036035175521043
18.066,-0.2390154190153499
18.068,-0.22270468513150854
18.07,-0.2028250494122871
18.072,-0.18062567029921722
18.074,-0.15720796536682918
18.076,-0.13352561132279545
18.078,-0.1103845440076786
18.08,-0.08844295839506068
18.082,-0.06821130859165539
18.084,-0.050052307837073415
18.086,-0.034180928503954836
18.088,-0.020664402098038468
18.09,-0.009422219257991768
18.092,-0.00021940620968417118
18.094,0.007489456099623575
18.096,0.014001790911673214
18.098,0.019457459953015496
18.1,0.02398940695025378
18.102,0.027723657630027605
18.104,0.030779319719061206
18.106,0.03326858294413383
18.108,0.035296719032072085
18.11,0.03696208170977541
18.112,0.038356106704200504
18.114,0.03956331174235734
18.116,0.04066129655132246
18.118,0.041720742858232004
18.12,0.04280541450629421
18.122,0.04397218151937457
18.124,0.04527104966892749
18.126,0.04674511396757241
18.128,0.04843055142798078
18.13,0.05035662106289154
18.132,0.05254566388510487
18.134,0.055013102907469136
18.136,0.057767443142903815
18.138,0.06081027160438999
18.14,0.06413625730495241
18.142,0.06773315125769118
18.144,0.07158178647576842
18.146,0.07565607797238519
18.148,0.07992302276082244
18.15,0.08434269985442241
18.152,0.08886827026656369
18.154,0.09353603353400212
18.156,0.0984292228415172
18.158,0.10355407742458786
18.16,0.10891572109480216
18.162,0.11451783574349407
18.164,0.12036246044304755
18.166,0.12645052123136838
18.168,0.13278188009730496
18.17,0.13935533498061836
18.172,0.14616861977194795
18.174,0.15321840431287873
18.176,0.16050029439590918
18.178,0.16800883176441145
18.18,0.1757374941127075
18.182,0.18367869508601878
18.184,0.19182378428049238
18.186,0.2001630472431452
18.188,0.20868570547194795
18.19,0.217379916415785
18.192,0.22623277347440685
18.194,0.2352303059985206
18.196,0.24435747928974688
18.198,0.2535981946005707
18.2,0.2629352891344351
18.202,0.27235053604569726
18.204,0.28182464443957594
18.206,0.2913372593722516
18.208,0.30087376708517977
18.21,0.3104506385795393
18.212,0.3200388238420691
18.214,0.3296016526584948
18.216,0.33910368401198515
18.218,0.3485107060830885
18.22,0.3577897362498312
18.222,0.36690902108766615
18.224,0.3758380363694269
18.226,0.38454748706542285
18.228,0.3930093073433904
18.23,0.40119666056844894
18.232,0.40908393930319126
18.234,0.4166467653076357
18.236,0.4238619895391897
18.238,0.4307076921527281
18.24,0.43716318250055175
18.242,0.4432089991323561
18.244,0.44882690979529793
18.246,0.45399991143395124
18.248,0.45871223019032586
18.25,0.46294932140383505
18.252,0.4666978696113455
18.254,0.46994578854714847
18.256,0.4726822211429463
18.258,0.4748975395278874
18.26,0.4765833460391421
18.262,0.47773277897513916
18.264,0.47834094249446013
18.266,0.478404278260785
18.268,0.477920457135221
18.27,0.47688837917630533
18.272,0.4753081736399983
18.274,0.4731811989796974
18.276,0.47051004284622067
18.278,0.467298522087816
18.28,0.46355168275015296
18.282,0.4592758000763482
18.284,0.4544605795574178
18.286,0.44907801471050995
18.288,0.4431597904516019
18.29,0.43674015735739086
18.292,0.4298526388146597
18.294,0.42253003102031794
18.296,0.41480440298133114
18.298,0.40670709651475123
18.3,0.39826872624776377
18.302,0.3895191796176022
18.304,0.38048761687158805
18.306,0.37120247106718174
18.308,0.3616914480718861
18.31,0.35198152656330983
18.312,0.34209895802913504
18.314,0.3320692667671853
18.316,0.3219172498853241
18.318,0.3116669773015039
18.32,0.30134179174382036
18.322,0.2909643078248346
18.324,0.2805563949601235
18.326,0.2701391790220607
18.328,0.25973305809919095
18.33,0.24935770309014973
18.332,0.23903205770371613
18.334,0.22877433845870607
18.336,0.21860203468402634
18.338,0.20853190851872702
18.34,0.19857999491189504
18.342,0.18876160162272584
18.344,0.17909130922048824
18.346,0.16958297108459197
18.348,0.16024971340448663
18.35,0.15110393517971313
18.352,0.14215730821995046
18.354,0.13342077714491998
18.356,0.12490455938443477
18.358,0.11661814517844302
18.36,0.10857029757677022
18.362,0.10076888149186314
18.364,0.09322037112960196
18.366,0.08593035254564818
18.368,0.0789036846057549
18.37,0.07214449898580197
18.372,0.06565620017172313
18.374,0.059441465459554484
18.376,0.05350444660200581
18.378,0.04785718796284259
18.38,0.04249311739783039
18.382,0.03740258628775945
18.384,0.032576104229150894
18.386,0.028004339034203636
18.388,0.02367811673082255
18.39,0.019588421562639624
18.392,0.01572639598896847
18.394,0.01208334068482861
18.396,0.008650714540963347
18.398,0.005420134663800872
18.4,0.0023833763754751497
18.402,-0.0004676267861592042
18.404,-0.003140783067559428
18.406,-0.00564384249947268
18.408,-0.007984396896945764
18.41,-0.010169879859308457
18.412,-0.012207566770199085
18.414,-0.014104574797549962
18.416,-0.01586786289357917
18.418,-0.01750423179481022
18.42,-0.019020324022061927
18.422,-0.020422623880439847
18.424,-0.021717457459353627
18.426,-0.022910992632507694
18.428,-0.02400923905789551
18.43,-0.02501804817781275
18.432,-0.025943113218849834
18.434,-0.02678996919188754
18.436,-0.027563992892107748
18.438,-0.028270402898985587
18.44,-0.028914259576293084
18.442,-0.029500465072094365
18.444,-0.030033763318752498
18.446,-0.030518740032925658
18.448,-0.03095982271556501
18.45,-0.0313612806519201
18.452,-0.03172722491153506
18.454,-0.03206160834824827
18.456,-0.03236822560019536
18.458,-0.03265071308980707
18.46,-0.03291254902380855
18.462,-0.033156960257443246
18.464,-0.0333864206487934
18.466,-0.033603011916189154
18.468,-0.03380865700246129
18.47,-0.03400512063473685
18.472,-0.034194009324438016
18.474,-0.03437677136728223
18.476,-0.03455469684328274
18.478,-0.03472891761674832
18.48,-0.034900407336283384
18.482,-0.03506998143478732
18.484,-0.03523829712945559
18.486,-0.03540585342177905
18.488,-0.03557299109754357
18.49,-0.035739892726831236
18.492,-0.03590658266401913
18.494,-0.03607292704778008
18.496,-0.03623863380108262
18.498,-0.036403252631190035
18.5,-0.036566175029662154
18.502,-0.03672663427235374
18.504,-0.03688370541941473
18.506,-0.0370363053152911
18.508,-0.037183192588724406
18.51,-0.03732296765275133
18.512,-0.037454072704704314
18.514,-0.03757479172621121
18.516,-0.03767258069204855
18.518,-0.0377357399205039
18.52,-0.03776960806751225
18.522,-0.03777922609628025
18.524,-0.037769247297866626
18.526,-0.03774393001401974
18.528,-0.037707143207579466
18.53,-0.03766236965424029
18.532,-0.03761270594720298
18.534,-0.03756086249717302
18.536,-0.037509163532361695
18.538,-0.037459547098486645
18.54,-0.0374135650587702
18.542,-0.037372383093940476
18.544,-0.03733678070223154
18.546,-0.037307151199382604
18.548,-0.03728350171863868
18.55,-0.03726545321075059
18.552,-0.037252240443974294
18.554,-0.03724271200407156
18.556,-0.03723533029430966
18.558,-0.03722817153546177
18.56,-0.03721892576580619
18.562,-0.03720495672649957
18.564,-0.03718390014088089
18.566,-0.03715341279691254
18.568,-0.03711077134791372
18.57,-0.037052866264708835
18.572,-0.03697620183562799
18.574,-0.036876896166506926
18.576,-0.036750681180686716
18.578,-0.036592902619014434
18.58,-0.03639852003984278
18.582,-0.03616210681902971
18.584,-0.035877850149938835
